seed,elapsed_time,from_state,to_state,pos_xyz,target_xyz,discovered_xyz,attack_retry_started_at
451,0.046,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,-2.9559 -0.8284 10.9213,0.035
451,0.05,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,1.4442 0.3616 10.2376,0.035
451,0.058,VISUAL_ATTACK,VISUAL_POST_CHECK,1.3991 0.3503 10.2126,1.4442 0.3616 10.2376,1.4442 0.3616 10.2376,0.035
451,0.065,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,1.3991 0.3503 9.7438,1.3991 0.3503 9.7126,1.4442 0.3616 10.2376,0.035
451,0.066,VISUAL_CHECK_MIC,VISUAL_DETECT,1.3991 0.3503 9.7438,,1.4442 0.3616 10.2376,0.035
451,0.068,VISUAL_DETECT,VISUAL_ATTACK,1.3991 0.3503 9.7438,,2.3374 -0.2260 10.0215,0.035
451,0.074,VISUAL_ATTACK,VISUAL_POST_CHECK,2.2787 -0.1900 10.0042,2.3374 -0.2260 10.0215,2.3374 -0.2260 10.0215,0.035
451,0.082,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,2.2787 -0.1900 9.5354,2.2787 -0.1900 9.5042,2.3374 -0.2260 10.0215,0.035
451,0.083,VISUAL_CHECK_MIC,VISUAL_DETECT,2.2787 -0.1900 9.5354,,2.3374 -0.2260 10.0215,0.035
451,0.084,VISUAL_DETECT,VISUAL_ATTACK,2.2787 -0.1900 9.5354,,4.1933 0.4027 10.1444,0.035
451,0.092,VISUAL_ATTACK,VISUAL_POST_CHECK,4.1335 0.3842 10.1254,4.1933 0.4027 10.1444,4.1933 0.4027 10.1444,0.035
451,0.099,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,4.1335 0.3842 9.6567,4.1335 0.3842 9.6254,4.1933 0.4027 10.1444,0.035
451,0.101,VISUAL_CHECK_MIC,SURFACE,4.1335 0.3842 9.6567,,4.1933 0.4027 10.1444,0.035
451,0.112,SURFACE,RETURN_HOME,4.1335 0.3842 5.6879,4.1335 0.3842 5.6567,4.1933 0.4027 10.1444,0.035
451,0.114,RETURN_HOME,DONE,4.1335 0.3842 5.6879,,4.1933 0.4027 10.1444,0.035
452,0,,INIT,,,,
452,0.047,INIT,DESCEND_TO_7M,,,,
452,0.107,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
452,0.109,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,-2.3034 -1.4129 11.1815,0.109
452,0.118,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-2.3034 -1.4129 11.1815,0.109
452,0.12,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,-2.3034 -1.4129 11.1815,0.109
452,0.127,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,2.7232 -0.1996 9.1555,0.109
452,0.139,VISUAL_ATTACK,VISUAL_POST_CHECK,2.6381 -0.1934 9.1643,2.7232 -0.1996 9.1555,2.7232 -0.1996 9.1555,0.109
452,0.15,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,2.6381 -0.1934 8.6955,2.6381 -0.1934 8.6643,2.7232 -0.1996 9.1555,0.109
452,0.151,VISUAL_CHECK_MIC,VISUAL_DETECT,2.6381 -0.1934 8.6955,,2.7232 -0.1996 9.1555,0.109
452,0.153,VISUAL_DETECT,VISUAL_ATTACK,2.6381 -0.1934 8.6955,,3.9693 0.3284 8.7850,0.109
452,0.159,VISUAL_ATTACK,VISUAL_POST_CHECK,3.8861 0.2958 8.7794,3.9693 0.3284 8.7850,3.9693 0.3284 8.7850,0.109
452,0.166,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,3.8861 0.2958 8.3107,3.8861 0.2958 8.2794,3.9693 0.3284 8.7850,0.109
452,0.168,VISUAL_CHECK_MIC,SURFACE,3.8861 0.2958 8.3107,,3.9693 0.3284 8.7850,0.109
452,0.178,SURFACE,RETURN_HOME,3.8861 0.2958 4.3419,3.8861 0.2958 4.3107,3.9693 0.3284 8.7850,0.109
452,0.18,RETURN_HOME,DONE,3.8861 0.2958 4.3419,,3.9693 0.3284 8.7850,0.109
453,0,,INIT,,,,
453,0.021,INIT,DESCEND_TO_7M,,,,
453,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
453,0.037,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,-2.9444 1.2836 10.8065,0.037
453,0.046,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-2.9444 1.2836 10.8065,0.037
453,0.048,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,-2.9444 1.2836 10.8065,0.037
453,0.055,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,1.4820 -0.1406 9.1869,0.037
453,0.062,VISUAL_ATTACK,VISUAL_POST_CHECK,1.3893 -0.1318 9.2025,1.4820 -0.1406 9.1869,1.4820 -0.1406 9.1869,0.037
453,0.069,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,1.3893 -0.1318 8.7337,1.3893 -0.1318 8.7025,1.4820 -0.1406 9.1869,0.037
453,0.07,VISUAL_CHECK_MIC,VISUAL_DETECT,1.3893 -0.1318 8.7337,,1.4820 -0.1406 9.1869,0.037
453,0.071,VISUAL_DETECT,VISUAL_ATTACK,1.3893 -0.1318 8.7337,,2.8653 0.4775 9.3634,0.037
453,0.078,VISUAL_ATTACK,VISUAL_POST_CHECK,2.7730 0.4394 9.3240,2.8653 0.4775 9.3634,2.8653 0.4775 9.3634,0.037
453,0.085,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,2.7730 0.4394 8.8553,2.7730 0.4394 8.8240,2.8653 0.4775 9.3634,0.037
453,0.086,VISUAL_CHECK_MIC,VISUAL_DETECT,2.7730 0.4394 8.8553,,2.8653 0.4775 9.3634,0.037
453,0.089,VISUAL_DETECT,VISUAL_ATTACK,2.7730 0.4394 8.8553,,5.7407 0.9069 8.5383,0.037
453,0.097,VISUAL_ATTACK,VISUAL_POST_CHECK,5.6479 0.8923 8.5482,5.7407 0.9069 8.5383,5.7407 0.9069 8.5383,0.037
453,0.103,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,5.6479 0.8923 8.0794,5.6479 0.8923 8.0482,5.7407 0.9069 8.5383,0.037
453,0.105,VISUAL_CHECK_MIC,SURFACE,5.6479 0.8923 8.0794,,5.7407 0.9069 8.5383,0.037
453,0.118,SURFACE,RETURN_HOME,5.6479 0.8923 4.1107,5.6479 0.8923 4.0794,5.7407 0.9069 8.5383,0.037
453,0.119,RETURN_HOME,DONE,5.6479 0.8923 4.1107,,5.7407 0.9069 8.5383,0.037
454,0,,INIT,,,,
454,0.021,INIT,DESCEND_TO_7M,,,,
454,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
454,0.036,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,-0.7576 -2.7953 11.0505,0.036
454,0.045,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-0.7576 -2.7953 11.0505,0.036
454,0.048,VISUAL_CHECK_MIC,VISUAL_DETECT,0.0000 0.0000 9.4355,,-0.7576 -2.7953 11.0505,0.036
454,0.054,VISUAL_DETECT,VISUAL_ATTACK,0.0000 0.0000 9.4355,,2.1458 0.6863 10.1862,0.036
454,0.062,VISUAL_ATTACK,VISUAL_POST_CHECK,2.0787 0.6649 10.1627,2.1458 0.6863 10.1862,2.1458 0.6863 10.1862,0.036
454,0.07,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,2.0787 0.6649 9.6940,2.0787 0.6649 9.6627,2.1458 0.6863 10.1862,0.036
454,0.072,VISUAL_CHECK_MIC,VISUAL_DETECT,2.0787 0.6649 9.6940,,2.1458 0.6863 10.1862,0.036
454,0.073,VISUAL_DETECT,VISUAL_ATTACK,2.0787 0.6649 9.6940,,4.2650 1.0112 10.4308,0.036
454,0.081,VISUAL_ATTACK,VISUAL_POST_CHECK,4.1967 1.0004 10.4078,4.2650 1.0112 10.4308,4.2650 1.0112 10.4308,0.036
454,0.087,VISUAL_POST_CHECK,VISUAL_CHECK_MIC,4.1967 1.0004 9.9390,4.1967 1.0004 9.9078,4.2650 1.0112 10.4308,0.036
454,0.089,VISUAL_CHECK_MIC,SURFACE,4.1967 1.0004 9.9390,,4.2650 1.0112 10.4308,0.036
454,0.1,SURFACE,RETURN_HOME,4.1967 1.0004 5.9703,4.1967 1.0004 5.9390,4.2650 1.0112 10.4308,0.036
454,0.102,RETURN_HOME,DONE,4.1967 1.0004 5.9703,,4.2650 1.0112 10.4308,0.036
455,0,,INIT,,,,
455,0.021,INIT,DESCEND_TO_7M,,,,
455,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
455,0.036,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,-1.4575 2.7769 10.8688,0.036
455,0.038,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,-1.4575 2.7769 10.8688,0.036
455,0.047,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-1.4575 2.7769 10.8688,0.036
455,0.055,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.4119 2.6901 10.8240,-1.4575 2.7769 10.8688,-1.4575 2.7769 10.8688,0.036
455,0.063,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.4119 2.6901 10.3553,-1.4119 2.6901 10.3240,-1.4575 2.7769 10.8688,0.036
455,0.065,HYDRO_CHECK_MIC,HOLD_TARGET,-1.4119 2.6901 10.3553,,-1.4575 2.7769 10.8688,0.036
455,0.067,HOLD_TARGET,HYDRO_DIVE,-1.4119 2.6901 10.3553,,-1.4575 2.7769 10.8688,0.036
455,0.077,HYDRO_DIVE,HYDRO_APPROACH,-1.4119 2.6901 12.8162,-1.4119 2.6901 12.8553,-1.4575 2.7769 10.8688,0.036
455,0.087,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.4568 2.7755 10.8992,-1.4575 2.7769 10.8688,-1.4575 2.7769 10.8688,0.036
455,0.098,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.4568 2.7755 10.4305,-1.4568 2.7755 10.3992,-1.4575 2.7769 10.8688,0.036
455,0.1,HYDRO_CHECK_MIC,HOLD_TARGET,-1.4568 2.7755 10.4305,,-1.4575 2.7769 10.8688,0.036
455,0.102,HOLD_TARGET,HYDRO_DIVE,-1.4568 2.7755 10.4305,,-1.4575 2.7769 10.8688,0.036
455,0.111,HYDRO_DIVE,HYDRO_APPROACH,-1.4568 2.7755 12.8914,-1.4568 2.7755 12.9305,-1.4575 2.7769 10.8688,0.036
455,0.119,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.4575 2.7768 10.9004,-1.4575 2.7769 10.8688,-1.4575 2.7769 10.8688,0.036
455,0.125,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.4575 2.7768 10.4317,-1.4575 2.7768 10.4004,-1.4575 2.7769 10.8688,0.036
455,0.127,HYDRO_CHECK_MIC,HOLD_TARGET,-1.4575 2.7768 10.4317,,-1.4575 2.7769 10.8688,0.036
455,0.128,HOLD_TARGET,HYDRO_DIVE,-1.4575 2.7768 10.4317,,-1.4575 2.7769 10.8688,0.036
455,0.136,HYDRO_DIVE,HYDRO_APPROACH,-1.4575 2.7768 12.8926,-1.4575 2.7768 12.9317,-1.4575 2.7769 10.8688,0.036
455,0.147,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-1.4575 2.7769 10.9004,-1.4575 2.7769 10.8688,-1.4575 2.7769 10.8688,0.036
455,0.152,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-1.4575 2.7769 10.4317,-1.4575 2.7769 10.4004,-1.4575 2.7769 10.8688,0.036
455,0.154,HYDRO_CHECK_MIC,SURFACE,-1.4575 2.7769 10.4317,,-1.4575 2.7769 10.8688,0.036
455,0.165,SURFACE,RETURN_HOME,-1.4575 2.7769 6.4629,-1.4575 2.7769 6.4317,-1.4575 2.7769 10.8688,0.036
455,0.167,RETURN_HOME,DONE,-1.4575 2.7769 6.4629,,-1.4575 2.7769 10.8688,0.036
456,0,,INIT,,,,
456,0.021,INIT,DESCEND_TO_7M,,,,
456,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
456,0.035,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,-2.2109 1.8406 11.0641,0.035
456,0.037,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,-2.2109 1.8406 11.0641,0.035
456,0.045,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-2.2109 1.8406 11.0641,0.035
456,0.053,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.1764 1.8118 11.0387,-2.2109 1.8406 11.0641,-2.2109 1.8406 11.0641,0.035
456,0.06,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.1764 1.8118 10.5699,-2.1764 1.8118 10.5387,-2.2109 1.8406 11.0641,0.035
456,0.061,HYDRO_CHECK_MIC,HOLD_TARGET,-2.1764 1.8118 10.5699,,-2.2109 1.8406 11.0641,0.035
456,0.063,HOLD_TARGET,HYDRO_DIVE,-2.1764 1.8118 10.5699,,-2.2109 1.8406 11.0641,0.035
456,0.072,HYDRO_DIVE,HYDRO_APPROACH,-2.1764 1.8118 13.0309,-2.1764 1.8118 13.0699,-2.2109 1.8406 11.0641,0.035
456,0.081,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.2104 1.8401 11.0948,-2.2109 1.8406 11.0641,-2.2109 1.8406 11.0641,0.035
456,0.087,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.2104 1.8401 10.6261,-2.2104 1.8401 10.5948,-2.2109 1.8406 11.0641,0.035
456,0.089,HYDRO_CHECK_MIC,HOLD_TARGET,-2.2104 1.8401 10.6261,,-2.2109 1.8406 11.0641,0.035
456,0.092,HOLD_TARGET,HYDRO_DIVE,-2.2104 1.8401 10.6261,,-2.2109 1.8406 11.0641,0.035
456,0.101,HYDRO_DIVE,HYDRO_APPROACH,-2.2104 1.8401 13.0870,-2.2104 1.8401 13.1261,-2.2109 1.8406 11.0641,0.035
456,0.111,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.2109 1.8406 11.0957,-2.2109 1.8406 11.0641,-2.2109 1.8406 11.0641,0.035
456,0.118,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.2109 1.8406 10.6270,-2.2109 1.8406 10.5957,-2.2109 1.8406 11.0641,0.035
456,0.119,HYDRO_CHECK_MIC,HOLD_TARGET,-2.2109 1.8406 10.6270,,-2.2109 1.8406 11.0641,0.035
456,0.12,HOLD_TARGET,HYDRO_DIVE,-2.2109 1.8406 10.6270,,-2.2109 1.8406 11.0641,0.035
456,0.129,HYDRO_DIVE,HYDRO_APPROACH,-2.2109 1.8406 13.0879,-2.2109 1.8406 13.1270,-2.2109 1.8406 11.0641,0.035
456,0.139,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-2.2109 1.8406 11.0957,-2.2109 1.8406 11.0641,-2.2109 1.8406 11.0641,0.035
456,0.146,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-2.2109 1.8406 10.6270,-2.2109 1.8406 10.5957,-2.2109 1.8406 11.0641,0.035
456,0.147,HYDRO_CHECK_MIC,SURFACE,-2.2109 1.8406 10.6270,,-2.2109 1.8406 11.0641,0.035
456,0.159,SURFACE,RETURN_HOME,-2.2109 1.8406 6.6582,-2.2109 1.8406 6.6270,-2.2109 1.8406 11.0641,0.035
456,0.16,RETURN_HOME,DONE,-2.2109 1.8406 6.6582,,-2.2109 1.8406 11.0641,0.035
457,0,,INIT,,,,
457,0.02,INIT,DESCEND_TO_7M,,,,
457,0.033,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
457,0.034,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,0.2291 2.7977 11.1123,0.034
457,0.036,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,0.2291 2.7977 11.1123,0.034
457,0.046,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,0.2291 2.7977 11.1123,0.034
457,0.055,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,0.2255 2.7540 11.0861,0.2291 2.7977 11.1123,0.2291 2.7977 11.1123,0.034
457,0.061,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,0.2255 2.7540 10.6173,0.2255 2.7540 10.5861,0.2291 2.7977 11.1123,0.034
457,0.063,HYDRO_CHECK_MIC,HOLD_TARGET,0.2255 2.7540 10.6173,,0.2291 2.7977 11.1123,0.034
457,0.064,HOLD_TARGET,HYDRO_DIVE,0.2255 2.7540 10.6173,,0.2291 2.7977 11.1123,0.034
457,0.074,HYDRO_DIVE,HYDRO_APPROACH,0.2255 2.7540 13.0783,0.2255 2.7540 13.1173,0.2291 2.7977 11.1123,0.034
457,0.083,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,0.2290 2.7970 11.1430,0.2291 2.7977 11.1123,0.2291 2.7977 11.1123,0.034
457,0.09,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,0.2290 2.7970 10.6743,0.2290 2.7970 10.6430,0.2291 2.7977 11.1123,0.034
457,0.092,HYDRO_CHECK_MIC,HOLD_TARGET,0.2290 2.7970 10.6743,,0.2291 2.7977 11.1123,0.034
457,0.093,HOLD_TARGET,HYDRO_DIVE,0.2290 2.7970 10.6743,,0.2291 2.7977 11.1123,0.034
457,0.103,HYDRO_DIVE,HYDRO_APPROACH,0.2290 2.7970 13.1352,0.2290 2.7970 13.1743,0.2291 2.7977 11.1123,0.034
457,0.112,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,0.2291 2.7977 11.1439,0.2291 2.7977 11.1123,0.2291 2.7977 11.1123,0.034
457,0.117,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,0.2291 2.7977 10.6751,0.2291 2.7977 10.6439,0.2291 2.7977 11.1123,0.034
457,0.118,HYDRO_CHECK_MIC,HOLD_TARGET,0.2291 2.7977 10.6751,,0.2291 2.7977 11.1123,0.034
457,0.12,HOLD_TARGET,HYDRO_DIVE,0.2291 2.7977 10.6751,,0.2291 2.7977 11.1123,0.034
457,0.129,HYDRO_DIVE,HYDRO_APPROACH,0.2291 2.7977 13.1361,0.2291 2.7977 13.1751,0.2291 2.7977 11.1123,0.034
457,0.138,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,0.2291 2.7977 11.1439,0.2291 2.7977 11.1123,0.2291 2.7977 11.1123,0.034
457,0.145,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,0.2291 2.7977 10.6752,0.2291 2.7977 10.6439,0.2291 2.7977 11.1123,0.034
457,0.146,HYDRO_CHECK_MIC,HOLD_TARGET,0.2291 2.7977 10.6752,,0.2291 2.7977 11.1123,0.034
457,0.148,HOLD_TARGET,HYDRO_DIVE,0.2291 2.7977 10.6752,,0.2291 2.7977 11.1123,0.034
457,0.158,HYDRO_DIVE,HYDRO_APPROACH,0.2291 2.7977 13.1361,0.2291 2.7977 13.1752,0.2291 2.7977 11.1123,0.034
457,0.168,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,0.2291 2.7977 11.1439,0.2291 2.7977 11.1123,0.2291 2.7977 11.1123,0.034
457,0.175,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,0.2291 2.7977 10.6752,0.2291 2.7977 10.6439,0.2291 2.7977 11.1123,0.034
457,0.176,HYDRO_CHECK_MIC,SURFACE,0.2291 2.7977 10.6752,,0.2291 2.7977 11.1123,0.034
457,0.187,SURFACE,RETURN_HOME,0.2291 2.7977 6.7064,0.2291 2.7977 6.6752,0.2291 2.7977 11.1123,0.034
457,0.189,RETURN_HOME,DONE,0.2291 2.7977 6.7064,,0.2291 2.7977 11.1123,0.034
458,0,,INIT,,,,
458,0.02,INIT,DESCEND_TO_7M,,,,
458,0.033,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
458,0.034,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,0.6062 -2.6331 11.1817,0.034
458,0.043,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,0.6062 -2.6331 11.1817,0.034
458,0.045,VISUAL_CHECK_MIC,SURFACE,0.0000 0.0000 9.4355,,0.6062 -2.6331 11.1817,0.034
458,0.057,SURFACE,RETURN_HOME,0.0000 0.0000 5.4668,0.0000 0.0000 5.4355,0.6062 -2.6331 11.1817,0.034
458,0.058,RETURN_HOME,DONE,0.0000 0.0000 5.4668,,0.6062 -2.6331 11.1817,0.034
459,0,,INIT,,,,
459,0.021,INIT,DESCEND_TO_7M,,,,
459,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
459,0.036,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,-3.1136 -0.3362 10.8723,0.036
459,0.037,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,-3.1136 -0.3362 10.8723,0.036
459,0.047,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-3.1136 -0.3362 10.8723,0.036
459,0.055,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-3.0163 -0.3257 10.8274,-3.1136 -0.3362 10.8723,-3.1136 -0.3362 10.8723,0.036
459,0.062,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-3.0163 -0.3257 10.3587,-3.0163 -0.3257 10.3274,-3.1136 -0.3362 10.8723,0.036
459,0.063,HYDRO_CHECK_MIC,HOLD_TARGET,-3.0163 -0.3257 10.3587,,-3.1136 -0.3362 10.8723,0.036
459,0.065,HOLD_TARGET,HYDRO_DIVE,-3.0163 -0.3257 10.3587,,-3.1136 -0.3362 10.8723,0.036
459,0.075,HYDRO_DIVE,HYDRO_APPROACH,-3.0163 -0.3257 12.8196,-3.0163 -0.3257 12.8587,-3.1136 -0.3362 10.8723,0.036
459,0.086,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-3.1121 -0.3361 10.9028,-3.1136 -0.3362 10.8723,-3.1136 -0.3362 10.8723,0.036
459,0.092,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-3.1121 -0.3361 10.4340,-3.1121 -0.3361 10.4028,-3.1136 -0.3362 10.8723,0.036
459,0.093,HYDRO_CHECK_MIC,HOLD_TARGET,-3.1121 -0.3361 10.4340,,-3.1136 -0.3362 10.8723,0.036
459,0.095,HOLD_TARGET,HYDRO_DIVE,-3.1121 -0.3361 10.4340,,-3.1136 -0.3362 10.8723,0.036
459,0.104,HYDRO_DIVE,HYDRO_APPROACH,-3.1121 -0.3361 12.8950,-3.1121 -0.3361 12.9340,-3.1136 -0.3362 10.8723,0.036
459,0.114,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-3.1136 -0.3362 10.9039,-3.1136 -0.3362 10.8723,-3.1136 -0.3362 10.8723,0.036
459,0.121,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-3.1136 -0.3362 10.4352,-3.1136 -0.3362 10.4039,-3.1136 -0.3362 10.8723,0.036
459,0.123,HYDRO_CHECK_MIC,HOLD_TARGET,-3.1136 -0.3362 10.4352,,-3.1136 -0.3362 10.8723,0.036
459,0.124,HOLD_TARGET,HYDRO_DIVE,-3.1136 -0.3362 10.4352,,-3.1136 -0.3362 10.8723,0.036
459,0.134,HYDRO_DIVE,HYDRO_APPROACH,-3.1136 -0.3362 12.8961,-3.1136 -0.3362 12.9352,-3.1136 -0.3362 10.8723,0.036
459,0.144,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,-3.1136 -0.3362 10.9040,-3.1136 -0.3362 10.8723,-3.1136 -0.3362 10.8723,0.036
459,0.15,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,-3.1136 -0.3362 10.4352,-3.1136 -0.3362 10.4040,-3.1136 -0.3362 10.8723,0.036
459,0.152,HYDRO_CHECK_MIC,SURFACE,-3.1136 -0.3362 10.4352,,-3.1136 -0.3362 10.8723,0.036
459,0.164,SURFACE,RETURN_HOME,-3.1136 -0.3362 6.4665,-3.1136 -0.3362 6.4352,-3.1136 -0.3362 10.8723,0.036
459,0.166,RETURN_HOME,DONE,-3.1136 -0.3362 6.4665,,-3.1136 -0.3362 10.8723,0.036
460,0,,INIT,,,,
460,0.021,INIT,DESCEND_TO_7M,,,,
460,0.034,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
460,0.035,SEARCH_HYDROPHONE,VISUAL_DIVE,0.0000 0.0000 6.9746,,-0.0266 2.8808 11.0612,0.035
460,0.044,VISUAL_DIVE,VISUAL_CHECK_MIC,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,-0.0266 2.8808 11.0612,0.035
460,0.046,VISUAL_CHECK_MIC,SURFACE,0.0000 0.0000 9.4355,,-0.0266 2.8808 11.0612,0.035
460,0.091,SURFACE,RETURN_HOME,0.0000 0.0000 5.4668,0.0000 0.0000 5.4355,-0.0266 2.8808 11.0612,0.035
460,0.122,RETURN_HOME,DONE,0.0000 0.0000 5.4668,,-0.0266 2.8808 11.0612,0.035
461,0,,INIT,,,,
461,0.021,INIT,DESCEND_TO_7M,,,,
461,0.033,DESCEND_TO_7M,SEARCH_HYDROPHONE,0.0000 0.0000 6.9746,0.0000 0.0000 7.0000,,
461,0.035,SEARCH_HYDROPHONE,HOLD_TARGET,0.0000 0.0000 6.9746,,2.5643 1.5565 10.9748,0.035
461,0.036,HOLD_TARGET,HYDRO_DIVE,0.0000 0.0000 6.9746,,2.5643 1.5565 10.9748,0.035
461,0.052,HYDRO_DIVE,HYDRO_APPROACH,0.0000 0.0000 9.4355,0.0000 0.0000 9.4746,2.5643 1.5565 10.9748,0.035
461,0.069,HYDRO_APPROACH,HYDRO_NEAR_SURFACE,2.4841 1.5079 10.9267,2.5643 1.5565 10.9748,2.5643 1.5565 10.9748,0.035
461,0.075,HYDRO_NEAR_SURFACE,HYDRO_CHECK_MIC,2.4841 1.5079 10.4580,2.4841 1.5079 10.4267,2.5643 1.5565 10.9748,0.035
461,0.076,HYDRO_CHECK_MIC,HOLD_TARGET,2.4841 1.5079 10.4580,,2.5643 1.5565 10.9748,0.035
461,0.078,HOLD_TARGET,HYDRO_DIVE,2.4841 1.5079 10.4580,,2.5643 1.5565 10.9748,0.035
461,0.087,HYDRO_DIVE,HYDRO_APPROACH,2.4841 1.5079 12.9189,2.4841 1.5079 12.9580,2.5643 1.5565 10.9748,0.035
